procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 19850436 298840 4501932    0    0     0     0 50127 124977 15  7 78  0  0
 1  0      0 19849064 298840 4501932    0    0     0     0 48842 115616 15  6 79  0  0
 1  0      0 19849368 298848 4501952    0    0     0    88 49092 116088 15  7 78  0  0
 1  0      0 19852376 298848 4501952    0    0     0     0 47428 107412 14  6 79  0  0
 2  0      0 19851800 298848 4501956    0    0     0     0 47179 105956 14  6 80  0  0
 1  0      0 19848688 298848 4501956    0    0     0     0 49276 121727 15  7 78  0  0
 1  0      0 19848944 298848 4501956    0    0     0     0 49711 128095 14  7 78  0  0
 1  0      0 19847992 298848 4501956    0    0     0    64 49142 117643 14  6 80  0  0
 1  0      0 19818752 298856 4501956    0    0     0    24 48454 110093 14  7 79  0  0
 2  0      0 19820816 298856 4501956    0    0     0     0 48550 110672 15  7 79  0  0
 1  0      0 19845484 298856 4501956    0    0     0     0 49184 120489 14  6 80  0  0
 1  0      0 19820340 298856 4501956    0    0     0     0 48249 114565 14  6 79  0  0
 4  0      0 19823804 298856 4501956    0    0     0     0 47538 112953 14  6 80  0  0
 1  0      0 19820376 298864 4501956    0    0     0    32 46907 106427 14  6 80  0  0
 1  0      0 19820156 298864 4501956    0    0     0     0 48204 107649 14  6 80  0  0
10  0      0 19820936 298864 4501956    0    0     0     0 49740 121921 14  6 79  0  0
 1  0      0 19822612 298864 4501956    0    0     0     0 48899 116372 15  6 79  0  0
 1  0      0 19820416 298864 4501956    0    0     0     0 49030 117266 14  6 80  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 19820496 298880 4501956    0    0     0   160 49353 120474 14  8 78  0  0
 1  0      0 19819108 298880 4501956    0    0     0     0 48350 112633 14  6 80  0  0
 1  0      0 19817712 298880 4501960    0    0     0     0 48961 121698 14  6 80  0  0
 1  0      0 19806476 298880 4505096    0    0     0     0 50238 126477 15  7 79  0  0
17  0      0 19802184 298880 4505096    0    0     0     0 54716 146003 17  6 77  0  0
 1  0      0 19803760 298888 4505096    0    0     0    16 48302 107696 14  6 79  0  0
 1  0      0 19810716 298888 4501960    0    0     0    12 48404 109159 15  7 78  0  0
 2  0      0 19806332 298888 4501960    0    0     0     0 48835 122245 14  6 80  0  0
 2  0      0 19816712 298888 4501960    0    0     0     0 48028 113716 14  7 79  0  0
 2  0      0 19814516 298888 4501960    0    0     0     0 48434 114125 15  7 78  0  0
16  0      0 19820000 298888 4501960    0    0     0     0 47141 105053 14  6 80  0  0
17  0      0 19819364 298896 4501960    0    0     0    32 47056 106579 14  6 79  0  0
 1  0      0 19809140 298896 4501960    0    0     0     0 48592 120162 14  7 79  0  0
 1  0      0 19806156 298896 4501976    0    0     0     0 47374 113344 14  6 80  0  0
 1  0      0 19808424 298896 4501976    0    0     0     0 48476 115676 15  6 79  0  0
 4  0      0 19812088 298896 4501976    0    0     0     0 48957 117256 15  7 78  0  0
 1  0      0 19809796 298904 4501976    0    0     0    40 47698 111372 13  6 80  0  0
 1  0      0 19807668 298904 4501976    0    0     0     8 48785 117601 15  6 79  0  0
 1  0      0 19807724 298904 4501976    0    0     0    32 47848 113443 14  6 80  0  0
16  0      0 19807528 298904 4501976    0    0     0     4 45055 95596 13  6 81  0  0
16  0      0 19808760 298904 4501976    0    0     0     0 48538 112276 14  6 80  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 19697296 298908 4501972    0    0     0    80 52897 153893 18  6 75  0  0
 2  1      0 19708832 298976 4504124    0    0     0   520 55317 167452 17  7 76  0  0
 1  0      0 19719872 301528 4504248    0    0     0 14472 55076 134927 16  6 74  4  0
16  0      0 19682256 301552 4505216    0    0     0   188 64383 238916 21  7 72  0  0
 1  0      0 19678816 301552 4505216    0    0     0     0 56270 175582 19  6 75  0  0
 1  0      0 19688496 301552 4506240    0    0     0     0 51075 119594 16  7 78  0  0
 1  0      0 19684384 301552 4506240    0    0     0    72 52053 132851 15  6 79  0  0
 1  0      0 19681144 301552 4508304    0    0     0     0 50992 125148 14  6 80  0  0
 1  0      0 19695656 301560 4512416    0    0     0    80 50504 125434 14  6 80  0  0
 1  0      0 19699164 301560 4512416    0    0     0     0 48391 110809 14  5 81  0  0
 1  0      0 19698196 301560 4512416    0    0     0     0 47898 109230 13  5 82  0  0
17  0      0 19668208 301584 4520628    0    0     0   136 51696 128617 15  7 78  0  0
 1  0      0 19672300 301584 4520628    0    0     0     4 50824 135187 15  8 77  0  0
 2  0      0 19681028 301584 4520628    0    0     0    32 50634 119028 15  6 79  0  0
 1  0      0 19678012 301584 4520628    0    0     0     0 53873 143923 17  6 77  0  0
 1  0      0 19680692 301584 4520628    0    0     0     0 49590 115935 15  7 79  0  0
 1  0      0 19688640 301584 4502132    0    0     0     0 50180 124790 15  7 79  0  0
 1  0      0 19697588 301592 4502132    0    0     0   128 49350 118028 15  7 78  0  0
 3  0      0 19704688 301592 4502132    0    0     0     0 49987 120891 15  7 78  0  0
 1  0      0 19703516 301592 4502132    0    0     0     0 50097 126804 15  8 78  0  0
 1  0      0 19705416 301592 4502132    0    0     0     0 49284 112794 15  6 79  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19699288 301592 4502132    0    0     0     0 50544 126116 14  7 79  0  0
11  0      0 19699880 301616 4502124    0    0     0   224 50222 120167 15  7 78  0  0
17  0      0 19698844 301616 4502124    0    0     0    12 50196 120417 15  6 78  0  0
 1  0      0 19699252 301616 4502128    0    0     0     0 49604 113862 15  6 79  0  0
 1  0      0 19701300 301616 4502128    0    0     0     0 49139 112437 14  6 79  0  0
16  0      0 19695244 301616 4502128    0    0     0     0 51105 140639 15  8 77  0  0
 1  0      0 19693128 301624 4502128    0    0     0    52 50121 121036 14  7 79  0  0
 2  0      0 19693708 301628 4502128    0    0     0    12 49997 120258 15  7 79  0  0
 2  0      0 19685832 301628 4504368    0    0     0     0 53379 130319 16  6 78  0  0
 2  0      0 19683916 301628 4504368    0    0     0     0 52550 124536 16  7 77  0  0
 1  0      0 19680020 301628 4504368    0    0     0     0 51993 131062 15  6 78  0  0
 8  0      0 19687156 301628 4502128    0    0     0    28 51614 130648 15  6 79  0  0
 1  0      0 19683380 301636 4505264    0    0     0    36 53714 143164 16  8 77  0  0
 1  0      0 19684752 301636 4505264    0    0     0     8 52352 139976 17  6 77  0  0
 2  0      0 19684040 301636 4505264    0    0     0     0 51581 119797 15  7 79  0  0
 4  0      0 19648580 301836 4505864    0    0   792     0 59016 180637 19  7 74  0  0
17  0      0 19593476 301932 4507636    0    0  1532     0 61738 197777 21  7 71  0  0
 2  0      0 19595776 301972 4507660    0    0     0   328 56873 184482 19  7 74  0  0
10  0      0 19614940 301972 4507664    0    0     0    28 50754 124475 15  7 77  0  0
 1  0      0 19609420 301972 4507664    0    0     0     0 51320 136711 16  7 77  0  0
 1  0      0 19605128 301972 4507664    0    0     0     0 51124 129709 14  7 79  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19609688 301972 4507664    0    0     0     0 50146 121384 14  6 79  0  0
 1  0      0 19612176 301972 4507668    0    0     0    32 50901 123051 14  7 78  0  0
 1  0      0 19602076 301980 4507668    0    0     0    92 52232 150285 17  6 76  0  0
16  0      0 19610640 301984 4507668    0    0     0    20 49965 115728 15  6 78  0  0
 9  0      0 19600772 301984 4507668    0    0     0     0 51764 143603 15  8 77  0  0
 1  0      0 19602968 301984 4507668    0    0     0     0 51302 124228 15  7 78  0  0
 1  0      0 19601204 301984 4508692    0    0     0     0 50548 122523 15  6 79  0  0
 1  0      0 19604476 301992 4508692    0    0     0   112 49689 113938 14  6 79  0  0
 1  0      0 19601988 301992 4508692    0    0     0     8 50200 115361 15  7 77  0  0
 5  0      0 19595308 301992 4508692    0    0     0     0 50493 127094 15  6 79  0  0
 2  0      0 19596720 301992 4508692    0    0     0     0 50084 121310 14  7 79  0  0
 2  0      0 19598424 301992 4508692    0    0     0     0 50741 133747 15  8 77  0  0
 1  0      0 19601076 301992 4508692    0    0     0    52 49920 114723 15  6 79  0  0
13  0      0 19599716 302000 4508692    0    0     0    16 49257 113238 14  6 80  0  0
13  0      0 19594732 302000 4508692    0    0     0     8 50904 126256 14  7 79  0  0
16  0      0 19527212 302000 4508692    0    0     0     0 49566 120119 14  7 79  0  0
 2  0      0 19535988 302000 4508692    0    0     0     4 49156 115938 14  6 80  0  0
17  0      0 19543684 302000 4508692    0    0     0     0 50001 118819 14  6 80  0  0
 4  0      0 19585080 302008 4508692    0    0     0    32 50228 116393 15  7 79  0  0
 2  1      0 19578652 302024 4508748    0    0     0   128 51278 141691 15  7 78  0  0
 1  0      0 19571472 304584 4508872    0    0     0 14716 56678 146340 17  7 72  4  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19548412 304584 4508876    0    0     0     0 50517 139101 14  7 79  0  0
 1  0      0 19584328 304584 4508876    0    0     0     0 51960 142580 15  7 78  0  0
 1  0      0 19587012 304584 4508876    0    0     0    44 50044 115352 15  6 78  0  0
 1  0      0 19584924 304584 4508876    0    0     0     0 50619 125901 15  6 79  0  0
 1  0      0 19587032 304584 4508876    0    0     0     0 50596 121417 15  7 78  0  0
 1  0      0 19588784 304592 4508880    0    0     0    60 50739 129114 15  8 77  0  0
 2  0      0 19589320 304592 4508880    0    0     0     0 50774 120281 15  7 77  0  0
 2  0      0 19589688 304592 4508880    0    0     0     0 50088 115637 15  7 78  0  0
 2  0      0 19583100 304592 4508880    0    0     0     0 50330 127281 14  7 79  0  0
 1  0      0 19582316 304592 4508880    0    0     0     0 50405 121403 15  7 77  0  0
 1  0      0 19587368 304600 4508880    0    0     0    60 49783 113427 15  7 78  0  0
 1  0      0 19585956 304600 4508880    0    0     0     0 50778 121568 15  7 77  0  0
 1  0      0 19567356 304600 4518812    0    0     0     0 21404 37428  7  0 93  0  0
 1  0      0 19548660 304600 4529116    0    0     0     0 22045 47200  7  0 93  0  0
 1  0      0 19653892 304600 4537960    0    0     0  8216 22256 43088  7  0 93  0  0
 1  0      0 19656684 304600 4537960    0    0     0     0 20821 37030  7  0 93  0  0
 1  0      0 19660568 304608 4537960    0    0     0    64 22122 45730  7  0 93  0  0
 1  0      0 19660536 304608 4537960    0    0     0     0 20792 37972  7  0 93  0  0
 1  0      0 19658004 304608 4537960    0    0     0     0 21398 47038  7  0 93  0  0
 1  0      0 19659332 304608 4537960    0    0     0 20096 21289 42087  7  0 93  0  0
 1  0      0 19651884 304608 4537960    0    0     0     4 20663 37792  7  0 93  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 19643728 304616 4537960    0    0     0    96 20695 37755  7  0 93  0  0
 1  0      0 19636320 304616 4537960    0    0     0     0 20612 37624  7  0 93  0  0
 3  0      0 19633228 304616 4537960    0    0     0     0 20820 37771  7  0 93  0  0
 3  0      0 19624416 304616 4537964    0    0     0     0 20656 37672  7  0 93  0  0
 1  0      0 19619044 304616 4537964    0    0     0     0 20844 37864  7  0 93  0  0
 1  0      0 19612768 304624 4537964    0    0     0    72 20830 37835  7  0 93  0  0
 1  0      0 19610888 304624 4537964    0    0     0     0 20786 37849  7  0 93  0  0
 1  0      0 19602128 304624 4537964    0    0     0     0 21482 37896  7  0 93  0  0
 1  0      0 19592776 304624 4537964    0    0     0     0 20999 37947  7  0 93  0  0
 1  0      0 19585732 304624 4537964    0    0     0     0 20980 37928  7  0 93  0  0
 1  0      0 19577568 304624 4537964    0    0     0     0 42304 97554 13  5 82  0  0
 1  0      0 19598092 304632 4537964    0    0     0    16 50794 126559 15  7 78  0  0
 1  0      0 19597464 304632 4537964    0    0     0     0 51635 135013 15  8 77  0  0
 1  0      0 19599460 304632 4537964    0    0     0     0 49968 117477 15  7 79  0  0
 1  0      0 19600644 304632 4537964    0    0     0     0 49829 115253 14  6 79  0  0
 3  0      0 19600404 304632 4537964    0    0     0     0 49555 113965 14  6 79  0  0
17  0      0 19596300 304640 4537964    0    0     0    20 50753 127375 14  7 78  0  0
 2  0      0 19594800 304640 4537964    0    0     0     0 50535 121293 15  7 78  0  0
 1  0      0 19595000 304640 4537964    0    0     0     0 49547 113593 15  7 78  0  0
 1  0      0 19593668 304640 4537964    0    0     0    16 50700 128289 15  7 77  0  0
 2  0      0 19592452 304640 4537964    0    0     0     0 50072 117079 15  7 78  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 19587536 304648 4537960    0    0     0    32 50867 127158 16  7 77  0  0
 2  0      0 19589464 304648 4537964    0    0     0     0 50534 121963 15  6 79  0  0
14  0      0 19589476 304648 4537964    0    0     0     0 50044 116574 15  6 79  0  0
18  0      0 19583472 304648 4540012    0    0     0     8 49908 115810 14  7 79  0  0
 0  0      0 23625264 304648 4521516    0    0     0     0 20012 30405  3  5 92  0  0
 0  0      0 23622520 304648 4521516    0    0     0     0 3031 12574  1  0 99  0  0
 0  0      0 23635896 304656 4521488    0    0     0    44 3673 10670  1  0 99  0  0
 0  0      0 23635668 304656 4521488    0    0     0     0 1854 2703  1  0 99  0  0
 0  0      0 23637940 304656 4521488    0    0     0     0 1799 2600  0  0 99  0  0
 0  0      0 23640176 304656 4521488    0    0     0    16 1809 2559  0  0 99  0  0
 0  0      0 23638128 304656 4521488    0    0     0     0 2453 10225  0  0 99  0  0
 0  0      0 23637928 304656 4521488    0    0     0     0 2119 6094  0  0 99  0  0
 0  0      0 23638128 304664 4521480    0    0     0    28 1776 2605  0  0 99  0  0
 0  0      0 23637556 304664 4521492    0    0     0     4 1788 2615  0  0 100  0  0
 0  0      0 23638836 304664 4521492    0    0     0     0 1802 2596  0  0 99  0  0
 0  0      0 23638308 304664 4521492    0    0     0     4 1855 2733  0  0 99  0  0
 1  0      0 23465972 304664 4521656    0    0     0    12 11140 37419  4  4 92  0  0
 2  0      0 22024340 307320 4530136    0    0     0 15096 28415 39448  8 10 77  5  0
 4  0      0 21829264 307320 4530528    0    0     0     0 21088 107275  5 13 82  0  0
 3  0      0 21641276 307320 4531040    0    0     0     0 32527 69851 11  8 81  0  0
 2  0      0 21478240 307320 4531464    0    0     0     0 37878 85063  6  8 86  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 21359148 307392 4533884    0    0     0   464 24954 48751  1  7 92  0  0
 1  0      0 21223492 307392 4534244    0    0     0  2944 26010 51224  1  7 93  0  0
 2  0      0 20077356 307392 4542584    0    0   128     0 40208 54173 24  5 71  0  0
 1  0      0 19832456 307392 4542584    0    0     0     0 30787 51307  7  4 90  0  0
 0  0      0 19934844 307392 4542588    0    0     0    20 20138 38026  1  0 99  0  0
 1  0      0 19861912 307392 4542588    0    0     0     0 27529 71076  8  4 88  0  0
 1  0      0 19870952 307400 4542588    0    0     0   104 21835 47709  7  0 93  0  0
 1  0      0 19854364 307400 4542588    0    0     0     0 21401 43146  7  0 93  0  0
 1  0      0 19847804 307400 4542588    0    0     0     0 20743 37120  7  0 93  0  0
 1  0      0 19840696 307400 4542588    0    0     0     0 20896 37172  7  0 93  0  0
 1  0      0 19829712 307400 4542588    0    0     0   352 22105 43189  7  0 93  0  0
 1  0      0 19823352 307408 4542588    0    0     0   592 21606 47141  7  0 93  0  0
